Date,Open,High,Low,Close,Volume,Adj Close,TR,ATR,DM+1,DM-1,TR14,DM+14,DM-14,DI+14,DI-14,DI 14 Diff,DI 14 sum,DX,ADX,12 day SMA,12 day constant,12 day EMA,9 day SMA,9 day constant,9 day EMA,26 day SMA,26 day constant,26 day EMA,20 day SMA,20 day constant,20 day EMA,MACD,MACD SIGNAL,MACD Diff,TP,TP SMA 20,mean deviation,CCI,20 SMA,ST dev,Upper BB,Lower BB,bandwidth,KC Upper,KC lower,KC width,BB<KC,CCI cross,CCI above,DI cross,DI above,MA cross,MA above,CCI 3 cross,DI 3 cross,MA 3 cross,price>kc,Buy,Buy 2,Buy 3,Buy 4,modified 4,Modified count,sell,sell 2,sell 3,PRICE IN,Price in 2,Price in 3,Price in 4,PRICE OUT,Price out 2,Price out 3,1&4,4,2 & 4,"1,3,4",Sums,strength,uptrend 5,Volume,volume +
1/22/1986,25.99,26.26,25.99,26.17,48400,3.64,0.27,0.567,0,0,8.468830422,1.182980444,1.614685595,13.96864012,19.06621711,5.097576984,33.03485723,15.43090363,10.07223378,26.37666667,0.153846154,26.40838476,26.21888889,0.2,26.32377568,26.845,0.074074074,26.70779572,26.6635,0.095238095,26.61201407,-0.299410959,-0.254502062,-0.044908898,26.14,26.66483333,0.436833333,-80.09665522,26.6635,0.526509971,27.71651994,25.61048006,2.106039886,27.74601407,25.47801407,2.268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.08,,,0,0,0,0,0,,0,135919.7802,0
1/23/1986,26.08,26.26,25.99,26.08,20800,3.63,0.27,0.504,0,0,8.133913963,1.098481841,1.499350909,13.50496017,18.43332639,4.928366221,31.93828656,15.43090363,10.8784828,26.235,0.153846154,26.35786403,26.22,0.2,26.27502054,26.78307692,0.074074074,26.66129233,26.628,0.095238095,26.56134607,-0.303428305,-0.26428731,-0.039140994,26.11,26.63083333,0.454916667,-76.32655554,26.628,0.54053307,27.70906614,25.54693386,2.162132281,27.56934607,25.55334607,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.26,,,0,0,0,0,0,,0,135949.4505,0
1/24/1986,26.26,26.53,25.99,25.99,54400,3.61,0.54,0.486,0.27,0,8.092920109,1.290018852,1.392254416,15.94009128,17.2033629,1.263271625,33.14345418,3.81152676,11.08983584,26.19083333,0.153846154,26.30126956,26.17,0.2,26.21801643,26.70730769,0.074074074,26.61156697,26.57,0.095238095,26.50693215,-0.310297413,-0.273489331,-0.036808082,26.17,26.58333333,0.444,-62.06206206,26.57,0.543635908,27.65727182,25.48272818,2.17454363,27.47893215,25.53493215,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,25.99,,,0,0,0,0,0,,0,136474.7253,0
1/27/1986,25.99,26.98,25.99,26.98,149600,3.75,0.99,0.513,0.45,0,8.504854387,1.647874649,1.292807672,19.37569503,15.20082077,4.174874263,34.57651579,12.07430583,10.91007411,26.25166667,0.153846154,26.40568963,26.28,0.2,26.37041315,26.69038462,0.074074074,26.63885831,26.575,0.095238095,26.55198624,-0.23316868,-0.265425201,0.03225652,26.65,26.56883333,0.4266,12.68427358,26.575,0.54691407,27.66882814,25.48117186,2.18765628,27.57798624,25.52598624,2.052,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,sell,0,sell,,,,,26.8,,26.8,0,0,0,0,0,,1,136547.2527,1
1/28/1986,26.8,26.89,26.53,26.8,58400,3.73,0.45,0.504,0,0,8.347364788,1.530169317,1.200464267,18.33116625,14.38135624,3.94981001,32.71252249,12.07430583,11.59285015,26.3125,0.153846154,26.46635276,26.34,0.2,26.45633052,26.67692308,0.074074074,26.65079473,26.5665,0.095238095,26.57560659,-0.184441968,-0.249228554,0.064786586,26.74,26.56333333,0.42,28.04232804,26.5665,0.542008072,27.65051614,25.48248386,2.168032288,27.58360659,25.56760659,2.016,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,sell,0,,,,,,26.62,,,0,0,0,0,0,,0,136278.022,0
1/29/1986,26.62,27.34,26.53,27.25,142400,3.79,0.81,0.549,0.45,0,8.561124446,1.870871508,1.114716819,21.85310493,13.02068234,8.832422587,34.87378727,25.32682361,12.57768125,26.38,0.153846154,26.58691388,26.44,0.2,26.61506441,26.67730769,0.074074074,26.69518031,26.5535,0.095238095,26.63983454,-0.10826643,-0.221036129,0.112769699,27.04,26.55033333,0.4044,80.72315639,26.5535,0.521970066,27.59744013,25.50955987,2.087880265,27.73783454,25.54183454,2.196,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,sell,0,sell,,,,,27.07,,27.07,0,0,0,0,0,,1,136367.033,1
1/30/1986,27.07,27.43,26.89,26.89,93600,3.74,0.54,0.567,0.09,0,8.489615557,1.827237829,1.035094189,21.52321053,12.19247423,9.330736294,33.71568476,27.67476432,13.73022239,26.455,0.153846154,26.63354251,26.54,0.2,26.67005153,26.66384615,0.074074074,26.70961139,26.527,0.095238095,26.66365982,-0.076068884,-0.19204268,0.115973796,27.07,26.53283333,0.3834,93.40404567,26.527,0.489766271,27.50653254,25.54746746,1.959065083,27.79765982,25.52965982,2.268,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.07,,27.07,0,0,0,0,0,,1,136105.4945,0
1/31/1986,27.07,27.97,26.98,27.61,160000,3.84,1.08,0.621,0.54,0,8.963214446,2.236720841,0.96115889,24.95444971,10.72337269,14.23107702,35.6778224,39.88773996,15.77517583,26.5675,0.153846154,26.78376674,26.66,0.2,26.85804123,26.69538462,0.074074074,26.77630685,26.5455,0.095238095,26.75378746,0.007459893,-0.152142166,0.159602059,27.52,26.54983333,0.4038,160.1728028,26.5455,0.522259275,27.59001855,25.50098145,2.089037099,27.99578746,25.51178746,2.484,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,27.43,0,0,0,0,0,,0,135962.6374,1
2/3/1986,27.43,28.33,27.43,28.33,305200,3.94,0.9,0.639,0.36,0,9.222984842,2.436955067,0.892504683,26.42262899,9.676961403,16.74566759,36.0995904,46.38741716,18.28439193,26.7325,0.153846154,27.02164878,26.9,0.2,27.15243298,26.74076923,0.074074074,26.89139523,26.6225,0.095238095,26.90390294,0.130253551,-0.095663022,0.225916574,28.03,26.60583333,0.471,201.5805615,26.6225,0.650429666,27.92335933,25.32164067,2.601718663,28.18190294,25.62590294,2.556,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,135674.7253,1
2/4/1986,28.41,28.77,28.41,28.5,146800,3.96,0.44,0.629,0.44,0,9.004200211,2.702886848,0.828754349,30.01806695,9.204086199,20.81398075,39.22215315,53.06689991,21.27071393,26.94166667,0.153846154,27.24908743,27.15888889,0.2,27.42194638,26.80307692,0.074074074,27.01055114,26.6585,0.095238095,27.05591218,0.238536292,-0.028823159,0.267359451,28.56,26.65833333,0.534833333,237.0416537,26.6585,0.728713078,28.11592616,25.20107384,2.914852312,28.31391218,25.79791218,2.516,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,135146.1538,1
2/5/1986,28.5,28.59,27.88,28.59,239200,3.98,0.71,0.673,0,0.53,9.071043053,2.509823502,1.29955761,27.66852155,14.32644076,13.34208078,41.99496231,31.77066974,23.16155964,27.11333333,0.153846154,27.45538167,27.43777778,0.2,27.65555711,26.86538462,0.074074074,27.12754735,26.762,0.095238095,27.20201578,0.327834321,0.042508337,0.285325985,28.35333333,26.72616667,0.623016667,174.1169756,26.762,0.840170221,28.44234044,25.08165956,3.360680883,28.54801578,25.85601578,2.692,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,134876.9231,1
2/6/1986,28.5,28.68,28.41,28.41,286400,3.95,0.27,0.673,0.09,0,8.693111406,2.420550394,1.206732066,27.84446536,13.88147476,13.9629906,41.72594013,33.46357339,24.80440293,27.3,0.153846154,27.60224603,27.70666667,0.2,27.80644569,26.9,0.074074074,27.22254384,26.87,0.095238095,27.3170619,0.379702187,0.109947107,0.26975508,28.5,26.83866667,0.720266667,153.7702086,26.87,0.903830736,28.67766147,25.06233853,3.615322945,28.6630619,25.9710619,2.692,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,28.33,,0,0,0,0,0,,0,134713.1868,1
2/7/1986,28.33,28.77,28.24,28.59,169600,3.98,0.53,0.672,0,0.17,8.602174877,2.247653938,1.290536919,26.12890309,15.00244923,11.12645386,41.13135232,27.05102856,25.63441185,27.50166667,0.153846154,27.75420818,27.88555556,0.2,27.96315655,26.945,0.074074074,27.32383689,26.996,0.095238095,27.4382941,0.430371288,0.174031943,0.256339345,28.53333333,26.95583333,0.796,132.118928,26.996,0.957577151,28.9111543,25.0808457,3.830308604,28.7822941,26.0942941,2.688,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,134092.3077,1
2/10/1986,28.41,28.68,28.24,28.59,158800,3.98,0.44,0.617,0,0,8.427733814,2.087107228,1.19835571,24.76475021,14.21919269,10.54555753,38.9839429,27.05102856,26.46442078,27.71083333,0.153846154,27.88279154,28.08444444,0.2,28.08852524,26.99692308,0.074074074,27.41762675,27.1035,0.095238095,27.54798037,0.465164785,0.232258511,0.232906274,28.50333333,27.065,0.855,112.1507472,27.1035,1.008455626,29.12041125,25.08658875,4.033822505,28.78198037,26.31398037,2.468,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,134042.8571,1
2/11/1986,28.5,28.59,28.5,28.5,72800,3.96,0.09,0.581,0,0,7.915752828,1.93802814,1.112758874,24.4831816,14.05752425,10.42565735,38.54070586,27.05102856,27.2944297,27.92,0.153846154,27.97774668,28.22333333,0.2,28.17082019,27.06269231,0.074074074,27.49780255,27.229,0.095238095,27.63864891,0.479944137,0.281795637,0.198148501,28.53,27.183,0.9066,99.05140084,27.229,1.018208721,29.26541744,25.19258256,4.072834885,28.80064891,26.47664891,2.324,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.5,,,0,0,0,0,0,,0,133739.5604,0
2/12/1986,28.5,28.77,28.24,28.33,73200,3.94,0.53,0.553,0,0.26,7.880341911,1.799597559,1.293276097,22.8365416,16.41142112,6.425120475,39.24796272,16.37058341,27.36154969,28.0325,0.153846154,28.0319395,28.38333333,0.2,28.20265615,27.08384615,0.074074074,27.5594468,27.3325,0.095238095,27.70449187,0.472492699,0.319935049,0.15255765,28.44666667,27.29533333,0.931866667,82.36752993,27.3325,1.019656192,29.37181238,25.29318762,4.078624768,28.81049187,26.59849187,2.212,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.41,,,0,0,0,0,0,,0,133629.6703,0
2/13/1986,28.41,28.41,27.88,28.41,132000,3.95,0.53,0.552,0,0.36,7.847460346,1.671054876,1.560899233,21.29421242,19.89050169,1.403710731,41.18471411,3.408329427,27.33274988,28.16666667,0.153846154,28.09010266,28.47222222,0.2,28.24412492,27.15653846,0.074074074,27.62245074,27.4355,0.095238095,27.77168312,0.467651912,0.349478422,0.11817349,28.23333333,27.3895,0.9315,60.39243753,27.4355,1.019252054,29.47400411,25.39699589,4.077008217,28.87568312,26.66768312,2.208,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.24,,,0,0,0,0,0,,0,133647.2527,0
2/14/1986,28.24,28.33,27.79,28.24,65600,3.93,0.62,0.506,0,0.09,7.906927464,1.551693813,1.539406431,19.62448524,19.46908502,0.155400221,39.09357026,0.397508388,26.49869292,28.24916667,0.153846154,28.11316379,28.46222222,0.2,28.24329994,27.23307692,0.074074074,27.66819513,27.548,0.095238095,27.81628473,0.444968653,0.368576468,0.076392185,28.12,27.487,0.8973,47.02997883,27.548,0.976783497,29.50156699,25.59443301,3.907133988,28.82828473,26.80428473,2.024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.24,,,0,0,0,0,0,,0,133349.4505,0
2/18/1986,28.24,28.86,28.06,28.86,143200,4.01,0.8,0.496,0.53,0,8.142146931,1.970858541,1.429448828,24.20563713,17.55616596,6.649471167,41.7618031,15.92237565,26.77355505,28.41333333,0.153846154,28.22806166,28.50222222,0.2,28.36663995,27.34038462,0.074074074,27.75647697,27.6645,0.095238095,27.91568618,0.47158469,0.389178112,0.082406578,28.59333333,27.60216667,0.87795,75.26371408,27.6645,0.987311881,29.63912376,25.68987624,3.949247523,28.90768618,26.92368618,1.984,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.68,,,0,0,0,0,0,,0,133570.3297,1
2/19/1986,28.68,28.77,28.24,28.5,51200,3.96,0.62,0.514,0,0,8.180565008,1.830082931,1.327345341,22.37110675,16.22559492,6.145511829,38.59670168,15.92237565,26.10180876,28.4875,0.153846154,28.26989833,28.49222222,0.2,28.39331196,27.41961538,0.074074074,27.81155275,27.781,0.095238095,27.97133512,0.458345577,0.403011605,0.055333972,28.50333333,27.71733333,0.829866667,63.14267352,27.781,0.940446171,29.66189234,25.90010766,3.761784683,28.99933512,26.94333512,2.056,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,28.33,,28.33,0,0,0,0,0,,0,133374.7253,0
2/20/1986,28.33,28.77,28.33,28.77,66400,4,0.44,0.487,0,0,8.036238936,1.699362722,1.232534959,21.14624435,15.33721146,5.809032883,36.48345581,15.92237565,25.26235243,28.52416667,0.153846154,28.34683705,28.53222222,0.2,28.46864957,27.52653846,0.074074074,27.88254885,27.911,0.095238095,28.04739844,0.464288203,0.415266925,0.049021278,28.62333333,27.8415,0.75905,68.66770598,27.911,0.886949266,29.68489853,26.13710147,3.547797063,29.02139844,27.07339844,1.948,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.95,,,0,0,0,0,0,,0,134172.5275,0
2/21/1986,28.95,28.95,28.24,28.33,131200,3.94,0.71,0.531,0.18,0,8.172221869,1.75797967,1.144496748,21.51164883,14.00471948,7.506929352,35.51636831,21.13653425,23.92298059,28.51,0.153846154,28.34424673,28.50333333,0.2,28.44091965,27.60615385,0.074074074,27.91569338,28.0235,0.095238095,28.07431287,0.428553358,0.417924212,0.010629146,28.50666667,27.96133333,0.6578,55.26840309,28.0235,0.784329491,29.59215898,26.45484102,3.137317963,29.13631287,27.01231287,2.124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,28.33,,28.33,0,0,0,0,0,,0,135102.1978,0
2/24/1986,28.33,28.33,27.43,27.43,595200,3.81,0.9,0.568,0,0.81,8.488491735,1.632409694,1.87274698,19.23085684,22.06218771,2.831330866,41.29304455,6.85667743,21.09935633,28.41333333,0.153846154,28.20359339,28.37444444,0.2,28.23873572,27.64769231,0.074074074,27.87971609,28.0955,0.095238095,28.01294974,0.323877301,0.399114829,-0.075237528,27.73,28.03933333,0.549533333,-37.52679041,28.0955,0.648725481,29.39295096,26.79804904,2.594901925,29.14894974,26.87694974,2.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.43,,27.43,0,0,0,0,0,,0,135390.1099,1
2/25/1986,27.43,27.61,26.89,26.98,55200,3.75,0.72,0.596,0,0.54,8.602170897,1.515809001,2.278979339,17.62123793,26.49307211,8.871834176,44.11431004,20.11101198,18.74536433,28.29416667,0.153846154,28.01534825,28.20555556,0.2,27.98698858,27.68576923,0.074074074,27.81307045,28.0955,0.095238095,27.91457358,0.202277801,0.359747424,-0.157469623,27.16,28.06483333,0.516383333,-116.816749,28.0955,0.648725481,29.39295096,26.79804904,2.594901925,29.10657358,26.72257358,2.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.98,,26.98,0,0,0,0,0,,0,134196.7033,0
2/26/1986,26.98,27.25,26.62,27.07,143200,3.76,0.63,0.65,0,0.27,8.617730119,1.40753693,2.3861951,16.33303562,27.68936909,11.35633348,44.02240471,25.79671318,18.31865315,28.1675,0.153846154,27.86991006,28.06555556,0.2,27.80359086,27.70653846,0.074074074,27.7580282,28.109,0.095238095,27.834138,0.111881864,0.310174312,-0.198292448,26.98,28.07683333,0.500783333,-146.0156865,28.109,0.623962339,29.35692468,26.86107532,2.495849354,29.134138,26.534138,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.25,,27.25,0,0,0,0,0,,0,134313.1868,1
2/27/1986,27.25,27.79,27.16,27.7,173600,3.85,0.72,0.669,0.54,0,8.722177967,1.846998578,2.215752593,21.17588731,25.40366181,4.227774495,46.57954912,9.076460753,16.57671653,28.09333333,0.153846154,27.84377005,27.98666667,0.2,27.78287269,27.76538462,0.074074074,27.75372981,28.1315,0.095238095,27.82136295,0.090040239,0.266147497,-0.176107258,27.55,28.10233333,0.467633333,-78.74165419,28.1315,0.600243909,29.33198782,26.93101218,2.400975635,29.15936295,26.48336295,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.88,,27.88,0,0,0,0,0,,0,134704.3956,1
2/28/1986,27.88,28.24,27.52,28.24,284400,3.93,0.72,0.688,0.45,0,8.819165255,2.165070108,2.057484551,24.54960356,23.32969721,1.219906351,47.87930077,2.547878376,14.82649152,28.07166667,0.153846154,27.90472851,27.98666667,0.2,27.87429815,27.845,0.074074074,27.78974983,28.199,0.095238095,27.86123315,0.114978679,0.235913734,-0.120935055,28,28.14883333,0.410066667,-24.1966076,28.199,0.528449619,29.25589924,27.14210076,2.113798477,29.23723315,26.48523315,2.752,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,sell,0,sell,,,,,28.06,,28.06,0,0,0,0,0,,0,135305.4945,1
3/3/1986,28.06,28.24,27.52,27.79,122000,3.86,0.72,0.698,0,0,8.90922488,2.010422243,1.910521368,22.56562462,21.44430514,1.121319483,44.00992975,2.547878376,13.07626651,28.02666667,0.153846154,27.88707797,27.86777778,0.2,27.85743852,27.91076923,0.074074074,27.78976836,28.208,0.095238095,27.85444904,0.097309608,0.208192908,-0.1108833,27.85,28.16533333,0.390266667,-53.86630224,28.208,0.519803809,29.24760762,27.16839238,2.079215237,29.25044904,26.45844904,2.792,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.61,,27.61,0,0,0,0,0,,0,135449.4505,0
3/4/1986,27.61,28.24,27.43,27.52,96800,3.83,0.81,0.699,0,0.09,9.082851674,1.866820654,1.864055556,20.55324386,20.5228008,0.030443056,41.07604466,0.074113894,11.14934403,27.9525,0.153846154,27.83060443,27.75888889,0.2,27.78995082,27.96961538,0.074074074,27.76978552,28.1675,0.095238095,27.82259675,0.060818916,0.17871811,-0.117899194,27.73,28.15033333,0.408266667,-68.63705639,28.1675,0.53988772,29.24727544,27.08772456,2.159550879,29.22059675,26.42459675,2.796,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.52,,27.52,0,0,0,0,0,,0,135883.5165,0
3/5/1986,27.52,28.06,27.52,28.06,100400,3.9,0.54,0.691,0,0,8.974076555,1.733476322,1.730908731,19.3164869,19.2878757,0.028611196,38.60436259,0.074113894,9.985310492,27.9375,0.153846154,27.86589606,27.68,0.2,27.84396065,28.01115385,0.074074074,27.79128289,28.1455,0.095238095,27.84520658,0.074613173,0.157897123,-0.08328395,27.88,28.11633333,0.405066667,-38.89620364,28.1455,0.534831516,29.21516303,27.07583697,2.139326062,29.22720658,26.46320658,2.764,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,28.06,,28.06,0,0,0,0,0,,0,136520.8791,0
3/6/1986,28.06,28.68,27.97,28.68,187200,3.99,0.71,0.718,0.62,0,9.043071087,2.229656584,1.607272393,24.65596657,17.77352381,6.882442761,42.42949039,16.22089424,10.90049369,27.9225,0.153846154,27.99114282,27.71888889,0.2,28.01116852,28.08346154,0.074074074,27.85711378,28.15,0.095238095,27.92471072,0.134029036,0.153123505,-0.019094469,28.44333333,28.12083333,0.40875,52.59938838,28.15,0.538915578,29.22783116,27.07216884,2.155662311,29.36071072,26.48871072,2.872,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,28.77,,28.77,0,0,0,0,0,,0,136805.4945,1
3/7/1986,28.77,29.31,28.77,29.31,256800,4.08,0.63,0.71,0.63,0,9.027137438,2.7003954,1.492467222,29.91419393,16.53311731,13.38107663,46.44731124,28.80915228,12.92989683,27.99,0.153846154,28.19404392,27.92777778,0.2,28.27093482,28.16269231,0.074074074,27.96473498,28.195,0.095238095,28.05664303,0.229308939,0.168360592,0.060948347,29.13,28.15233333,0.4371,149.1141107,28.195,0.593552862,29.38210572,27.00789428,2.374211448,29.47664303,26.63664303,2.84,1,1,1,0,1,1,1,1,0,1,0,0,Buy,0,buy,0,0,0,0,,,28.95,,28.95,,,,0,0,1,0,0,,1,136667.033,1
3/10/1986,28.95,29.13,28.59,28.59,202800,3.98,0.72,0.692,0,0.18,9.102341906,2.507510014,1.565862421,27.54796557,17.20285215,10.34511341,44.75081772,23.11714945,13.44380924,27.975,0.153846154,28.25496024,28.10666667,0.2,28.33474785,28.22807692,0.074074074,28.01105091,28.195,0.095238095,28.10743893,0.243909332,0.18347034,0.060438992,28.77,28.16416667,0.44775,90.20410695,28.195,0.593552862,29.38210572,27.00789428,2.374211448,29.49143893,26.72343893,2.768,1,0,0,0,1,0,1,1,0,1,0,0,Buy,0,0,0,0,sell,0,,,28.59,,,28.59,,,0,0,0,0,0,,1,136123.0769,1
3/11/1986,28.59,29.13,28.59,29.13,63200,4.05,0.54,0.674,0,0,8.992174627,2.328402156,1.454015105,25.89364923,16.16978278,9.723866444,42.06343201,23.11714945,13.95772166,28.04166667,0.153846154,28.38958174,28.33555556,0.2,28.49379828,28.28653846,0.074074074,28.09393603,28.222,0.095238095,28.2048257,0.295645715,0.205905415,0.0897403,28.95,28.1865,0.46785,108.7955541,28.222,0.622483735,29.46696747,26.97703253,2.489934939,29.5528257,26.8568257,2.696,1,1,1,0,1,0,1,2,0,1,0,0,0,0,buy,0,0,0,0,,,,,29.31,,,,0,0,0,0,0,,1,135756.044,0
3/12/1986,29.31,30.21,29.31,30.03,274400,4.18,1.08,0.719,1.08,0,9.42987644,3.242087716,1.350156883,34.38102012,14.31786399,20.06315613,48.69888411,41.19838986,15.76315124,28.25833333,0.153846154,28.64195378,28.59444444,0.2,28.80103863,28.35192308,0.074074074,28.23734817,28.2985,0.095238095,28.37865182,0.404605609,0.245645454,0.158960155,29.85,28.2525,0.529166667,201.2598425,28.2985,0.735671632,29.76984326,26.82715674,2.942686528,29.81665182,26.94065182,2.876,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,135832.967,1
3/13/1986,29.67,30.84,29.67,30.66,248000,4.26,1.17,0.764,0.63,0,9.926313837,3.640510022,1.253717106,36.67534678,12.63023844,24.04510834,49.30558522,48.76751434,17.73679268,28.565,0.153846154,28.95242243,28.86333333,0.2,29.1728309,28.435,0.074074074,28.41680387,28.415,0.095238095,28.59592308,0.535618566,0.303640076,0.23197849,30.39,28.34966667,0.626333333,217.1722547,28.415,0.898011693,30.21102339,26.61897661,3.59204677,30.12392308,27.06792308,3.056,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,135408.7912,1
3/14/1986,30.66,30.93,29.94,30.57,239200,4.25,0.99,0.791,0.09,0,10.20729142,3.470473592,1.164165884,33.99994621,11.40523804,22.59470817,45.40518425,49.76239727,20.80148695,28.85666667,0.153846154,29.20128052,29.17222222,0.2,29.45226472,28.51115385,0.074074074,28.57629988,28.523,0.095238095,28.7839304,0.624980644,0.36790819,0.257072454,30.48,28.462,0.717666667,187.459359,28.523,1.013390843,30.54978169,26.49621831,4.053563371,30.3659304,27.2019304,3.164,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,135043.956,1
3/17/1986,30.21,30.66,29.76,30.57,106400,4.25,0.9,0.809,0,0.18,10.37819918,3.222582621,1.261011178,31.05146246,12.15057792,18.90088454,43.20204038,43.74998118,22.48998475,29.09583333,0.153846154,29.41185275,29.51111111,0.2,29.67581178,28.59423077,0.074074074,28.72398137,28.6395,0.095238095,28.95403227,0.687871381,0.431900828,0.255970553,30.33,28.5725,0.796416667,147.1172962,28.6395,1.104035665,30.84757133,26.43142867,4.416142661,30.57203227,27.33603227,3.236,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,30.66,,0,0,0,0,0,,1,134578.022,0
3/18/1986,30.66,30.66,29.85,30.03,83200,4.18,0.81,0.809,0,0,10.44689923,2.992398148,1.170938951,28.64388831,11.20848325,17.43540506,39.85237156,43.74998118,23.77236104,29.245,0.153846154,29.50695232,29.73,0.2,29.74664942,28.64961538,0.074074074,28.82072349,28.698,0.095238095,29.05650539,0.686228837,0.48276643,0.203462407,30.18,28.65183333,0.886533333,114.9170301,28.698,1.144428242,30.98685648,26.40914352,4.577712966,30.67450539,27.43850539,3.236,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,134468.1319,0
3/19/1986,30.12,30.12,29.58,29.85,46400,4.15,0.54,0.809,0,0.27,10.24069215,2.778655423,1.357300454,27.13347285,13.25399138,13.87948147,40.38746423,34.36581557,25.57874353,29.41666667,0.153846154,29.55972889,29.86,0.2,29.76731954,28.69807692,0.074074074,28.89696619,28.7655,0.095238095,29.1320763,0.662762698,0.518765684,0.143997015,29.85,28.71916667,0.94575,79.71333745,28.7655,1.170279774,31.10605955,26.42494045,4.681119097,30.7500763,27.5140763,3.236,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,29.67,,,0,0,0,0,0,,0,134826.3736,0
3/20/1986,29.67,29.67,29.04,29.31,81600,4.08,0.81,0.819,0,0.54,10.31921414,2.580180036,1.800350422,25.00364855,17.44658458,7.557063976,42.45023313,17.80217308,26.66833601,29.56583333,0.153846154,29.52130906,29.86,0.2,29.67585563,28.72923077,0.074074074,28.92756129,28.7925,0.095238095,29.14902142,0.593747772,0.533762101,0.059985671,29.34,28.755,0.972,40.12345679,28.7925,1.176285998,31.145072,26.439928,4.705143994,30.78702142,27.51102142,3.276,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,29.58,,29.58,0,0,0,0,0,,0,135029.6703,0
3/21/1986,29.58,29.67,29.13,29.13,117600,4.05,0.54,0.81,0,0,10.12212741,2.395881462,1.671753963,23.66974218,16.515836,7.153906183,40.18557819,17.80217308,27.75792849,29.655,0.153846154,29.46110767,29.92,0.2,29.5666845,28.76,0.074074074,28.94255675,28.8325,0.095238095,29.14720985,0.518550918,0.530719865,-0.012168947,29.31,28.79516667,0.985833333,34.81544097,28.8325,1.173477205,31.17945441,26.48554559,4.693908819,30.76720985,27.52720985,3.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,28.86,,,0,0,0,0,0,,0,135247.2527,0
